## DiploLocus-likelihood. u01 = 1.25e-08, u10 = 1.25e-08, Ne = 5000.0
## Analyze 51 pairs of sel. coef.
## VCF: Ex2_UK_v54.1_all_chr2_135e6-137e6.vcf
## meta info: Ex2_v54_UK_1240K_noFam_strictPASS_from4500.info
## generation time 28.1 units,## Computing likelihoods for 450 loci at 94 time points: 0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 57, 58, 59, 60, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 96, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 129
##    Max sample sizes at each time: 2, 1, 2, 1, 1, 3, 6, 2, 1, 5, 4, 2, 3, 4, 3, 3, 6, 1, 2, 2, 3, 5, 4, 2, 1, 1, 1, 1, 1, 1, 1, 2, 5, 2, 2, 1, 4, 4, 2, 2, 2, 1, 2, 3, 3, 2, 4, 5, 1, 3, 5, 4, 1, 8, 3, 4, 2, 2, 5, 5, 4, 1, 3, 9, 5, 28, 51, 18, 21, 6, 9, 7, 14, 6, 3, 5, 4, 7, 1, 4, 1, 4, 30, 3, 9, 7, 1, 2, 1, 3, 3, 42, 1, 1
## Assume constant selection pressure throughout the duration considered
(-0.25, -0.5)	(-0.1703230172644903, -0.3406460345289806)	(-0.11603972084031948, -0.23207944168063896)	(-0.07905694150420947, -0.15811388300841894)	(-0.053860867250797105, -0.10772173450159421)	(-0.03669498169055174, -0.07338996338110348)	(-0.024999999999999998, -0.049999999999999996)	(-0.017032301726449036, -0.03406460345289807)	(-0.011603972084031947, -0.023207944168063894)	(-0.007905694150420948, -0.015811388300841896)	(-0.005386086725079711, -0.010772173450159421)	(-0.003669498169055176, -0.007338996338110352)	(-0.0024999999999999996, -0.004999999999999999)	(-0.0017032301726449036, -0.003406460345289807)	(-0.0011603972084031954, -0.0023207944168063908)	(-0.0007905694150420947, -0.0015811388300841895)	(-0.0005386086725079711, -0.0010772173450159421)	(-0.0003669498169055176, -0.0007338996338110352)	(-0.00024999999999999995, -0.0004999999999999999)	(-0.00017032301726449035, -0.0003406460345289807)	(-0.00011603972084031954, -0.00023207944168063908)	(-7.905694150420947e-05, -0.00015811388300841894)	(-5.3860867250797105e-05, -0.00010772173450159421)	(-3.669498169055176e-05, -7.338996338110351e-05)	(-2.5e-05, -5e-05)	(0.0, 0.0)	(2.5e-05, 5e-05)	(3.669498169055176e-05, 7.338996338110351e-05)	(5.3860867250797105e-05, 0.00010772173450159421)	(7.905694150420947e-05, 0.00015811388300841894)	(0.00011603972084031942, 0.00023207944168063884)	(0.0001703230172644902, 0.0003406460345289804)	(0.00024999999999999995, 0.0004999999999999999)	(0.00036694981690551723, 0.0007338996338110345)	(0.0005386086725079705, 0.001077217345015941)	(0.0007905694150420947, 0.0015811388300841895)	(0.001160397208403194, 0.002320794416806388)	(0.0017032301726449019, 0.0034064603452898037)	(0.0024999999999999996, 0.004999999999999999)	(0.003669498169055172, 0.007338996338110344)	(0.005386086725079705, 0.01077217345015941)	(0.007905694150420948, 0.015811388300841896)	(0.011603972084031942, 0.023207944168063883)	(0.01703230172644902, 0.03406460345289804)	(0.024999999999999998, 0.049999999999999996)	(0.03669498169055172, 0.07338996338110344)	(0.05386086725079705, 0.1077217345015941)	(0.07905694150420947, 0.15811388300841894)	(0.11603972084031942, 0.23207944168063885)	(0.17032301726449017, 0.34064603452898035)	(0.25, 0.5)	ID
-729.3569912421823	-597.6360968028962	-460.13673431012603	-344.5531295827913	-254.2752781993662	-193.172329359474	-155.87317417349664	-133.79195443306938	-120.60925575949373	-112.55794774352378	-107.51699130731849	-104.29105153296766	-102.19028275207813	-100.80409711529063	-99.88059637705712	-99.26111360689535	-98.84355960578797	-98.56116836780326	-98.36974478823716	-98.23977827124142	-98.1514414036896	-98.09135486046206	-98.05046323760239	-98.02262492099418	-98.0036685607608	-97.96317240174106	-97.92271202869405	-97.90379698102481	-97.8760476696225	-97.83534780259377	-97.77567438444619	-97.68822756634628	-97.5601785955633	-97.37288621064758	-97.09939520656364	-96.70101545793798	-96.12283901998511	-95.28831456532804	-94.09375055293071	-92.40548430546485	-90.06670822374228	-86.9299418047238	-82.9482144748081	-78.3834967243625	-74.20238093945589	-72.62746274111015	-77.42196225067097	-93.0447391734046	-122.28703616402562	-162.57086995783206	-207.06188422971206	2_136608231_rs4954490
-772.5021971227965	-676.9625285866779	-558.0363118553973	-408.75598182191936	-295.10132140852215	-221.7866965006842	-178.3318298298294	-152.94974237951152	-137.87245452923267	-128.67350526943525	-122.9102401883864	-119.21770055905864	-116.81021219046382	-115.2200391707039	-114.15980965770916	-113.44819709644185	-112.96834405119489	-112.64372432446076	-112.42363014397891	-112.27417648319677	-112.17258442604067	-112.10347706953723	-112.05644420030318	-112.02442401685299	-112.00261956526346	-111.95603779517481	-111.90949544051108	-111.88773649145156	-111.85581434021617	-111.8089926749198	-111.74034034319767	-111.63972860578224	-111.49238697320531	-111.2768429886823	-110.9620262186721	-110.50329233836285	-109.83717655185905	-108.87495254389707	-107.4958595228069	-105.542821026403	-102.8279362862569	-99.16436648392957	-94.45872706360456	-88.92385372005147	-83.48490171280427	-80.36841380206168	-83.5635684536558	-98.5877147415496	-130.66687622957352	-179.5025268500152	-234.44942331012794	2_136608646_rs4988235
-31.304911922692757	-27.28203719721766	-21.458319707798594	-17.129325409967446	-13.846695695437587	-11.673710537553202	-10.657658911798265	-10.3058884983622	-10.243920453939586	-10.284575461922845	-10.349555644530865	-10.410502176486819	-10.459519228370919	-10.496306583614963	-10.522915243085157	-10.541751525055751	-10.554910115712385	-10.564025103776924	-10.570304452371147	-10.57461462686721	-10.577565984545982	-10.579583613196792	-10.580961403455921	-10.581901563420761	-10.582542774696146	-10.583915340563472	-10.585290450933565	-10.585934599670933	-10.586881088204798	-10.588272512948027	-10.590319516183232	-10.593334159387574	-10.59778067796018	-10.60435376885018	-10.614101595701243	-10.628623550679379	-10.65039690077929	-10.683332301075357	-10.733745653956843	-10.812097892871611	-10.936147024336602	-11.136621772794596	-11.467074648822955	-12.0196796469632	-12.947699577432473	-14.495634056789093	-16.96874609775282	-20.266615634920974	-24.256388285261067	-29.99775296413755	-37.125758868222874	2_136609671_rs4988232
-675.5577539994764	-541.5243782183459	-418.89893790710676	-318.4859184108816	-240.91074864160595	-187.86396416811627	-154.95827498961165	-135.2733805662197	-123.46091034464072	-116.2319688049659	-111.70379949589973	-108.80657381070183	-106.9206281134338	-105.67670891824953	-104.84828072330139	-104.29272498457827	-103.91833633838559	-103.66517486777197	-103.49358293526863	-103.37708948063192	-103.29791407435651	-103.24406099400383	-103.20741239336013	-103.18246305802505	-103.1654741231723	-103.12918145553714	-103.09292156059333	-103.0759704596681	-103.05110263504368	-103.01462964383055	-102.96115490219371	-102.88279460042496	-102.76805722803097	-102.60024862669252	-102.35523794124981	-101.99840891119945	-101.48068088547754	-100.7337345599121	-99.66529096981883	-98.15706325873698	-96.072065235648	-93.28666816376202	-89.77970623033423	-85.83746369195332	-82.4506070226684	-81.89343716250102	-88.09254867656402	-105.8407829974275	-138.20178411815667	-182.60515227138504	-232.85457891176182	2_136617805_rs160329
-231.52315705773856	-191.12608381270954	-140.99125847300468	-99.77453074373499	-75.14666107675897	-63.465281173302024	-59.387384099878325	-58.90083863758586	-59.75378628050072	-60.90692713094175	-61.96039886632552	-62.80201670520428	-63.43251143461402	-63.888384524576466	-64.21111383153976	-64.43659952934863	-64.59281782951999	-64.7004505665154	-64.77433710330072	-64.82493375048786	-64.85952465864223	-64.88314675228797	-64.89926608669163	-64.9102600286702	-64.91775566790058	-64.93379395569268	-64.94985280355428	-64.95737217803897	-64.96841725606146	-64.9846467596794	-65.0085062054577	-65.04360847214548	-65.09530680262893	-65.17156681967809	-65.28431295142079	-65.45154719998362	-65.70076359514276	-66.07460779980731	-66.64055200532012	-67.50794406601548	-68.85881474314282	-71.00424858812788	-74.48626388156171	-80.25051939729381	-89.88746706192555	-105.78286926544006	-130.60692300867012	-165.45123055419973	-208.49145232303098	-255.05188951766218	-294.04988652372344	2_136640787_rs7561565
-326.4741645918017	-273.3461606169372	-200.37987880211705	-140.00668434771933	-104.04086676608324	-86.37248364658865	-79.3559836436969	-77.46407461292063	-77.64068537018748	-78.46078235778239	-79.34503830321411	-80.09751815867088	-80.67920357478489	-81.10728445835346	-81.41359097446407	-81.62904647848016	-81.77896668639426	-81.88255635135545	-81.95380314402739	-82.00265455104065	-82.03608110901695	-82.05892138259587	-82.07451337795932	-82.08515051140009	-82.09240420296202	-82.10792839310278	-82.12347737502503	-82.13075968707639	-82.14145848148097	-82.15718332131075	-82.1803097993697	-82.21435296506102	-82.26453280781075	-82.33864160384725	-82.44839715363801	-82.61160082629019	-82.85567222122395	-83.2236183615596	-83.78444470992682	-84.65187556195099	-86.01883722375402	-88.22170875543902	-91.85869386165294	-97.9962654645956	-108.47805020022257	-126.20883824185205	-154.8942530489542	-197.56035901008846	-255.25231286612282	-323.74152769307136	-381.9847249392793	2_136641382_rs584226
-300.37608217029623	-238.4659341113972	-178.88969726171132	-134.2774400513409	-108.65252014877531	-98.26496384753814	-96.90452500042973	-99.54068382583871	-103.26371594899256	-106.76658025428826	-109.61935159305986	-111.78362362281845	-113.36159031800007	-114.48492064660071	-115.27270596673809	-115.8198632577907	-116.19748979631773	-116.45701733034971	-116.63487773152424	-116.75653838354188	-116.83965032530794	-116.89637851087038	-116.9350755641137	-116.96146211406403	-116.97944953040135	-117.01792912800562	-117.05644749906621	-117.07447967682207	-117.10096266230906	-117.13986747954303	-117.1970432787065	-117.28111957312782	-117.40485785246597	-117.5871943312314	-117.85636512066318	-118.25476667385466	-118.84667889959266	-119.73086966520538	-121.06182435418067	-123.08675695123834	-126.21237934934479	-131.12888315043995	-139.0437331208917	-152.11649254781247	-174.20351498698136	-211.8079074322697	-274.00935479818105	-368.1881426543577	-494.6457290881946	-651.6028953175123	-813.0268230116847	2_136643555_rs309125
-387.5425199636292	-323.20124655307046	-239.31755550727615	-165.42875210874388	-122.14120837907117	-101.46204942398377	-93.69285430780964	-91.98821723124063	-92.6370623971817	-93.94186530706182	-95.23212273473224	-96.29622116534844	-97.10636456854415	-97.69754915582524	-98.11842277635996	-98.41352595495805	-98.61844754406427	-98.75985118544882	-98.85701887377422	-98.92360350303412	-98.96914567019522	-99.00025603615559	-99.02148972263815	-99.03597390305542	-99.04585013865514	-99.06698475761553	-99.08815002344228	-99.09806163884387	-99.11262204271986	-99.134019947602	-99.16548411108185	-99.21178851051228	-99.28001531301005	-99.3807209265971	-99.52974665891018	-99.75108890468944	-100.08156634343143	-100.57863770535234	-101.3339213745406	-102.4973089884302	-104.32107658806889	-107.24166136948007	-112.02990828305984	-120.0528382194374	-133.6634296750943	-156.53923323654013	-193.2497241210874	-247.2235720715262	-318.6735792187299	-399.63728647389013	-471.000274268104	2_136643900_rs309126
-281.64998266456445	-224.21765915316834	-166.546502623136	-119.92269410785559	-91.64104750512057	-78.20739433490253	-73.59948432322958	-73.16438253740111	-74.2667693039263	-75.69283259714331	-76.98024391390648	-78.0034044060905	-78.76779717814792	-79.31960573271351	-79.70987157789293	-79.98237602254706	-80.17109387754596	-80.30108424225297	-80.39030295946523	-80.45139172502572	-80.49315236637003	-80.52166913455879	-80.54112780859629	-80.55439896793906	-80.56344705592788	-80.58280667918255	-80.60219055981791	-80.61126665136511	-80.62459814253332	-80.64418679749187	-80.67298360082341	-80.71534755837466	-80.77773612364244	-80.8697551481724	-81.00577847021529	-81.20749337205262	-81.50799647983958	-81.9585714343041	-82.64025552677724	-83.68419485415785	-85.30840928541478	-87.88517481426899	-92.06360105543375	-98.981577345664	-110.58198061288562	-129.90896698301353	-160.8539573903508	-206.35315051642706	-265.15322705754465	-328.51412042435027	-381.71015844456826	2_136648077_rs12472293
-262.9975501247607	-214.27402897605864	-160.0326782548994	-113.60114954353242	-88.54844593333881	-79.45908030049937	-78.70284549836839	-81.16520102208668	-84.30212223592218	-87.11832176889548	-89.34676556926262	-91.00571372102608	-92.1999973949975	-93.04292268518607	-93.63062701240662	-94.03720382634164	-94.31705174883173	-94.50902729467494	-94.6404283704176	-94.73023328069011	-94.79154754767632	-94.83338116846248	-94.86191023697924	-94.88135992734922	-94.89461690823931	-94.92297241408829	-94.9513503518306	-94.96463322887337	-94.98413871080156	-95.01278797853372	-95.05488056043254	-95.11675274107859	-95.2077596345813	-95.34175028003276	-95.53930477023493	-95.83117163277757	-96.26364000284127	-96.90711455797033	-97.87014010682047	-99.32292607558526	-101.5376632079316	-104.95827758642704	-110.31898425943578	-118.83034848011123	-132.4056092470681	-153.70702637378884	-185.4075128500492	-228.35105287520005	-280.334206044001	-335.3907566026018	-383.75471079588954	2_136655620_rs6430593
-309.01484837276337	-261.2060215823618	-207.5472020756372	-151.3972043024764	-111.63959011178095	-90.7852568776399	-81.6769153690618	-78.4022472041456	-77.63665553023237	-77.80510263064765	-78.23744708100385	-78.67726018679608	-79.04337148465999	-79.32329395763696	-79.52803136353417	-79.67398655635179	-79.77641353970944	-79.84757903890234	-79.89670392388318	-79.93046910038005	-79.95361065381641	-79.96944063502472	-79.98025508545449	-79.98763662369015	-79.99267198269891	-80.0034532378673	-80.01425809242966	-80.01932069539471	-80.02676092894485	-80.03770183454972	-80.05380425495798	-80.0775327598549	-80.11256248028513	-80.16441172097922	-80.2414465663551	-80.3565182073393	-80.52971332931699	-80.79312736141252	-81.19941830578135	-81.83756675576929	-82.862469115985	-84.55075288203601	-87.40399864005346	-92.32780889255635	-100.89620432985342	-115.59242103187596	-139.60280109816338	-175.49149617932062	-223.04230829990888	-276.64559680397946	-323.5826642284749	2_136657252_rs309152
-40.85858364117677	-28.84995660241479	-20.572074371584307	-15.06075605532451	-11.780412191088459	-10.019066569315958	-9.225787067450506	-8.957759725411433	-8.926897517518077	-8.981840272012422	-9.055380634924273	-9.122276237062291	-9.17560376760633	-9.21550874071312	-9.244344027806514	-9.264750626826375	-9.279005575272144	-9.288880355411413	-9.295683480163122	-9.30035340059443	-9.303551213808845	-9.305737388815984	-9.30723030624125	-9.30824904021596	-9.308943847925175	-9.310431161212064	-9.311921259493861	-9.31261928229726	-9.313644942980433	-9.315152783537492	-9.317371109414717	-9.3206381893806	-9.325457339583473	-9.332581965858564	-9.34314938019935	-9.35889647175123	-9.382517368537457	-9.418275669118426	-9.473086640216668	-9.55848567972677	-9.69428132825032	-9.915365663202092	-10.284142506511737	-10.911789048622564	-11.990181737892714	-13.832211449057462	-16.945045320179464	-22.106998586591587	-29.485854432697913	-38.52497661537549	-49.6261623221297	2_136659495_rs12478902
-24.044015838577256	-21.430985546729556	-15.7771005839084	-11.102704934995446	-8.040162378951148	-6.354945322697252	-5.608602326232792	-5.366335041408544	-5.340688646851705	-5.3881197736935045	-5.449310799204778	-5.5037333424386174	-5.546458074535847	-5.578094620707866	-5.60079099131879	-5.6167740966660915	-5.627901476172598	-5.635591998634616	-5.640881996208671	-5.644509366637431	-5.646991463939766	-5.6486874987977025	-5.649845312095115	-5.650635196061326	-5.651173836353599	-5.6523266252921305	-5.65348125812011	-5.654022027062086	-5.65481649706418	-5.655984190672309	-5.657701511995478	-5.660229469509076	-5.663955642360071	-5.669458501407224	-5.677607611225554	-5.68972294646443	-5.707834348668224	-5.735115117678544	-5.776624376864873	-5.840600337103914	-5.940719821092946	-6.0999583385231935	-6.356776912099479	-6.773913020516721	-7.449754011469863	-8.543600751314402	-10.342189080059738	-13.034363634316438	-16.705464891043647	-19.897777745656615	-20.842577936594584	2_136670298_rs309168
-202.4401769080085	-158.70162253346717	-119.81227081598942	-92.92354669731294	-79.34214651953499	-75.27800682136152	-76.53929359384396	-79.94320448122602	-83.6589770382884	-86.89629708441059	-89.4432110736241	-91.33993472777881	-92.70780009388426	-93.67496515925848	-94.35027625036093	-94.81797285119923	-95.14014516319595	-95.36127921548258	-95.51269759826269	-95.61621119467227	-95.68689824144641	-95.73513291155597	-95.76803015290173	-95.79045918715862	-95.80574752460383	-95.83844962475379	-95.87117992312236	-95.88650081356504	-95.90899998111338	-95.94204831998334	-95.99060851950664	-96.06199689659226	-96.16702145615923	-96.32169507698616	-96.54984217204463	-96.88712290727638	-97.38736628063081	-98.13278177626775	-99.25091035122654	-100.94368375766753	-103.5388602159995	-107.5834472426203	-114.01496954045577	-124.46679875052438	-141.75259323774705	-170.3814212223343	-216.27267744107954	-284.1482687409013	-375.08733429246234	-490.5962564958237	-604.7819202727966	2_136685228_rs309160
-61.50307531444584	-53.58371667056798	-43.743697166621835	-32.6322509822423	-25.921912040104132	-22.992297138934706	-22.21884645620847	-22.39793950316117	-22.874425908592613	-23.36512762193313	-23.77518765663274	-24.08889430320492	-24.31821505005545	-24.481563172665297	-24.596110052339547	-24.675648458613026	-24.730528262053873	-24.768236637147975	-24.794074734532582	-24.81174641973636	-24.823817695956553	-24.832056457833048	-24.83767627786585	-24.841508179261734	-24.844120290740037	-24.84970810759837	-24.855301355117216	-24.857919735937706	-24.861765144219365	-24.867414063943723	-24.87571551915073	-24.88792186380431	-24.905884543953615	-24.93234956549953	-24.97140858248686	-25.029198138401032	-25.11500487207781	-25.243053928294714	-25.43547989415849	-25.727392660995346	-26.175698497703834	-26.874585335258026	-27.982244533950254	-29.764041270366924	-32.651018900091515	-37.28208186592498	-44.40880624158949	-54.30326578061506	-65.97567102594485	-76.50232349386721	-86.31457295885339	2_136688749_rs309161
-115.16074447605081	-88.68736291228099	-69.1281400916663	-57.952999073953436	-53.76080924322815	-54.438766470670274	-57.540171785453275	-61.33373241158134	-64.86110223824538	-67.75101457264118	-69.95927638900916	-71.57840913462478	-72.73566411136733	-73.5494767584593	-74.11577110673349	-74.50710250176232	-74.77628095896705	-74.96086346271274	-75.08717245796998	-75.17348325453062	-75.23240567367323	-75.27260455884696	-75.30001750968998	-75.31870569810087	-75.33144336555469	-75.3586873761902	-75.38595195496761	-75.39871336699503	-75.41745271152814	-75.44497587484575	-75.48541220536686	-75.54484618392962	-75.63225909686999	-75.76094250676866	-75.950640424479	-76.23083920894973	-76.645910868099	-77.26334134142317	-78.18727369891094	-79.58154399491298	-81.71024557466845	-85.01143804347838	-90.23365524150347	-98.68602440792414	-112.66215641830274	-136.00031425102435	-174.31164964855574	-233.50851077672982	-314.94717618407964	-400.61013033344955	-446.71621236701316	2_136707982_rs6754311
-274.2500296019505	-215.69314494370983	-158.51550594659935	-113.60333770694457	-86.50316971236978	-73.50534788851822	-68.85651113341622	-68.16699771612222	-68.96692213977711	-70.11983872437163	-71.18808300352116	-72.04607515863958	-72.69045582218011	-73.1569950144545	-73.4875318063225	-73.71858186897975	-73.87870313821418	-73.98904637079731	-74.06480324619848	-74.11668508608024	-74.15215664931182	-74.17638107115219	-74.19291185367403	-74.20418661585622	-74.21187380936789	-74.2283222115439	-74.24479203795187	-74.25250396433731	-74.26383201187058	-74.28047759415368	-74.30494934436148	-74.34095375938388	-74.39398358889588	-74.47221371092147	-74.58788528944571	-74.75948565683042	-75.01526448150553	-75.39906754394819	-75.98031798077741	-76.8716166229676	-78.26056038360319	-80.46802064997237	-84.05391267498788	-89.99958459029482	-99.98104017213522	-116.63966282847142	-143.43348574811637	-183.1588098404921	-234.71650319438658	-289.68166493681883	-335.673969765689	2_136710372_rs309119
-342.61600662454737	-287.0921153299755	-224.0730287595419	-156.34737937284285	-112.58293932774647	-90.16235585181255	-80.37321075668916	-76.81411699085407	-75.94486107123772	-76.08742441767862	-76.52388008664931	-76.97689435287229	-77.3569212349587	-77.64863773364667	-77.86249305775138	-78.01516554975947	-78.12240439383473	-78.19695771689938	-78.24844162871268	-78.2838376574146	-78.30810129067288	-78.32470084118064	-78.33604196353792	-78.34378341971835	-78.34906449887605	-78.36037241122878	-78.37170581573274	-78.37701632391129	-78.38482118298477	-78.39629890268654	-78.41319274302931	-78.43809040348512	-78.47485239758512	-78.52927917040215	-78.61017259209649	-78.7310702855965	-78.91316765362106	-79.19040663623498	-79.61863124065788	-80.29253415126098	-81.37765890679543	-83.17122316811688	-86.21592814591415	-91.50152046002118	-100.77603845651075	-116.87733171913665	-143.67058678726752	-184.82907234040817	-241.3684769867315	-306.6623895390562	-363.4896071760518	2_136714178_rs309143
-218.01300989917456	-172.6197167224074	-126.66320536528076	-90.52060430902475	-68.05871274304755	-56.547999851057725	-51.82015811432636	-50.52055866291724	-50.64769129832983	-51.226606518286324	-51.851871557944754	-52.38462001782696	-52.796755632172435	-53.10019442799681	-53.317374028599296	-53.47016357480281	-53.57649041795442	-53.64996370760018	-53.70049941248847	-53.73515101744613	-53.75886185117263	-53.775063620844556	-53.786123920532724	-53.7936694991116	-53.798815014530454	-53.80982739251255	-53.82085743821157	-53.826023349853045	-53.833612870751786	-53.84476784125302	-53.86117357279885	-53.88532382808767	-53.92092213358088	-53.97349742195567	-54.051364763602884	-54.16715785269625	-54.34033970939495	-54.60144347649393	-54.99946887695113	-55.615176023449784	-56.5855394033976	-58.149170334006214	-60.72948119196634	-65.07814660396606	-72.48668738129678	-84.9817295583418	-105.15029419563034	-134.8900128359921	-173.59229932856087	-216.34694744734665	-252.99013857221027	2_136719173_rs6430594
-250.71198690793312	-199.58474842691066	-150.60264635627075	-113.71825827003755	-92.53703461234882	-84.26327973689997	-83.72570288270572	-86.57047767068396	-90.24778069539744	-93.62326174069557	-96.34141506349437	-98.39070345780317	-99.87918120647393	-100.93625379652198	-101.6764065822407	-102.18994405077378	-102.54411976306537	-102.78741587319436	-102.95409940459712	-103.0680902095143	-103.1459511168495	-103.19908990682454	-103.23533600262384	-103.26005016640143	-103.2768970068275	-103.31293518857275	-103.34900772459525	-103.36589422478622	-103.39069383292046	-103.42712401292934	-103.48065939995543	-103.5593747480838	-103.67520638222054	-103.84585582437107	-104.09769606504231	-104.47027878204668	-105.0234693825465	-105.84903574238255	-107.09004970781557	-108.97446199025467	-111.87512063866932	-116.4198967972787	-123.69580331559656	-135.61776478266685	-155.5229459324569	-188.79264037359965	-242.25642799463168	-320.1481234983856	-421.66308994623984	-545.578619395687	-655.7545918213667	2_136721995_rs13404551
-46.69394887980512	-36.44219341970958	-28.34239661207665	-20.4098723342799	-14.704775677402841	-11.58373349914394	-10.25437455632869	-9.907145278145935	-9.989328400315518	-10.207762833228074	-10.434790795198477	-10.626158852769098	-10.773574603968818	-10.881891234915647	-10.959331918670248	-11.013778085176055	-11.051652557329396	-11.077817812251606	-11.09581163298703	-11.108148414733053	-11.116589422393464	-11.122356941693083	-11.126294068605366	-11.12898000381565	-11.13081158175261	-11.134731431684587	-11.13865747008341	-11.14049619219972	-11.143197519072503	-11.147167806291755	-11.153006767192554	-11.161601690585487	-11.174270071258611	-11.192978288778143	-11.220682611782443	-11.261872659016433	-11.323460871256966	-11.416283318154527	-11.557714347155693	-11.776359006558266	-12.120659513035191	-12.674761402148658	-13.58696894852707	-15.116075984591959	-17.688495577647824	-21.913357343042037	-28.424285066501184	-37.15907683649351	-45.84432215156483	-53.913122856371245	-64.17729143292539	2_136747085_rs11893318
-217.020560933499	-177.95369487046102	-137.49203273238487	-102.45643593680317	-80.299593127519	-69.73300463343038	-65.97096400476157	-65.33050721290131	-65.83802947088347	-66.6221869379614	-67.35617289653639	-67.9469459772376	-68.39074047883908	-68.71197909800264	-68.93950413134043	-69.09850590870577	-69.20867435657587	-69.28458273068645	-69.33669263830737	-69.37237729856818	-69.39677361646866	-69.4134338865689	-69.42480260459241	-69.4325564699621	-69.43784303701624	-69.44915461905612	-69.4604807098664	-69.46578402634685	-69.47357397725597	-69.48502043919139	-69.50184820335114	-69.52660537570151	-69.56306747069705	-69.61685229856477	-69.6963691227264	-69.81431147957399	-69.99006042485424	-70.25366051695141	-70.65259441920625	-71.26365744744112	-72.21423995947998	-73.72082808545895	-76.15765174931578	-80.17203500965194	-86.84980001962573	-97.85734337309358	-115.25772935083657	-140.36756618285514	-171.46796929787942	-203.33731122764317	-229.8955364000908	2_136751488_rs10496738
-272.147257212445	-213.87193417979364	-158.93774364263948	-117.87335319664426	-94.00338167671777	-84.06871631987008	-82.51316034646497	-84.73975733030862	-88.04478041076317	-91.1953162473844	-93.77571509173586	-95.7390850111296	-97.1729507844476	-98.1947156524376	-98.9117198546355	-99.40991494579741	-99.7538394518438	-99.99024578916544	-100.15227939169553	-100.26312274835368	-100.33884886993214	-100.39053768604221	-100.42579798895238	-100.44984149812088	-100.46623187192186	-100.5012954893792	-100.53639511128073	-100.55282704985662	-100.57696010760142	-100.61241333699503	-100.66451780026061	-100.74113940485172	-100.8539120135734	-101.02010202838447	-101.26546292070971	-101.62867867043096	-102.16843195773447	-102.9749542053891	-104.18950389093108	-106.03835972698268	-108.89416731452846	-113.38972892169635	-120.63173611509316	-132.59436746323502	-152.77712031354574	-186.98189922948055	-243.01868140425933	-326.68318813152416	-437.60153585953253	-574.9006248476709	-704.357348815666	2_136755684_rs309134
-265.38101289890284	-203.95356925798	-146.18778519643462	-104.22436137523616	-80.61495161803515	-70.38216978253855	-67.68636725699783	-68.33981815927022	-70.06152767062737	-71.84784512199133	-73.35116629329231	-74.50759433031892	-75.35635838944889	-75.9626739288455	-76.38869810896756	-76.6849269117805	-76.88951264774884	-77.03017678799982	-77.12660399284364	-77.19257440480523	-77.2376472157143	-77.26841420179379	-77.2894029907924	-77.3037152406265	-77.31347198194686	-77.33434475023327	-77.35523943087816	-77.36502146858233	-77.37938821781256	-77.40049442215116	-77.43151437168166	-77.47713217475503	-77.54427673177477	-77.6432335324121	-77.78934741460279	-78.00567376709336	-78.32719465695125	-78.80769829411487	-79.53133667207415	-80.63263530467765	-82.33206957092223	-85.00036484926228	-89.27417050028812	-96.25458920231044	-107.80246554066568	-126.81366107088273	-156.95793605671295	-200.89203615481307	-257.12607047953253	-316.83993566334317	-365.0616187743993	2_136761853_rs309122
-290.8554699201284	-234.6425851795107	-178.13256497432727	-133.99421339929594	-107.42198439809714	-96.00516077759214	-93.89630267602531	-96.03960539707273	-99.44191831533003	-102.73381320830467	-105.44611365017417	-107.5160350318898	-109.03027858903225	-110.11042748099788	-110.86889256099593	-111.39611708750026	-111.76018249812765	-112.01047939533775	-112.18205485591461	-112.29943536713016	-112.37963207966241	-112.43437450911738	-112.47171885149504	-112.49718388837476	-112.5145435213155	-112.55168122376608	-112.58885783269926	-112.6062623806285	-112.63182418390068	-112.66937700307274	-112.72456858180232	-112.80573295542564	-112.92519822143345	-113.10126511370902	-113.36123833847913	-113.74614998187207	-114.3182827213527	-115.17348274871199	-116.46196252098011	-118.42467848995372	-121.45912334706176	-126.24165598792791	-133.95798180975515	-146.7296571176652	-168.3336252860156	-205.07223479401378	-265.5079380013388	-356.1889309261494	-477.40985620702685	-629.2454667064926	-765.0495039255701	2_136765951_rs309137
